Date,Wochentag,avg_index_miv,avg_index_miv_w,avg_index_velo,avg_index_velo_w,avg_index_fuss,avg_index_fuss_w,avg_index_oev,avg_index_oev_w,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,Lufttemperatur,Niederschlagsdauer,avg_7day_index_miv,avg_7day_index_velo,avg_7day_index_fuss,avg_7day_index_oev,avg_7day_index_retail,avg_7day_index_grocery,avg_7day_index_parks,avg_7day_index_transit,avg_7day_index_work,avg_7day_index_residential,avg_7day_temp,avg_7day_rain
2020-08-07,Freitag,0.92201629716634,0.922655125305031,2.82902306577542,2.53331227741448,1.60866575196523,0.987369798344577,0.774051472818592,0.772586782635707,0.72,0.88,2.59,0.8,0.88,0.97,23.7,0,0.88777827024992,1.77009818020049,0.865255798106985,0.608620591521493,0.787142857142857,0.957142857142857,1.69142857142857,0.705714285714286,0.668571428571429,1.04857142857143,20.3428571428571,210.985714285714
2020-08-08,Samstag,0.928079298237478,0.928705971575984,3.04485038597241,2.89409285473985,1.41594844300006,1.08083469263757,0.785276504527086,0.784568019577549,0.76,1.02,1.9,0.8,0.95,0.97,24.7,0,0.914200024474214,1.95172126042719,0.925000055202921,0.626091701204792,0.795714285714286,0.954285714285714,1.82714285714286,0.718571428571429,0.677142857142857,1.04428571428571,20.0714285714286,204.128571428571
2020-08-09,Sonntag,0.930333148632689,0.925785564270802,2.39872308275306,2.20536989116593,1.80817400141459,0.945149509689083,0.590795416637895,0.590960704546471,0.84,0.97,2.17,0.72,0.64,1.06,24.9,0,0.92883909088526,2.12516479907691,0.973630518117063,0.634740625385796,0.795714285714286,0.951428571428571,2.02,0.728571428571429,0.687142857142857,1.03857142857143,20.6142857142857,165.228571428571
2020-08-10,Montag,0.956563817930222,0.953559138109481,2.55655478479964,2.33407461416744,1.98165859467616,0.95772514940065,0.613896219953006,0.614010658333845,0.86,0.98,2.47,0.73,0.65,1.06,25.2,0,0.934123364670038,2.30825465744833,1.00734506185696,0.644516401769505,0.797142857142857,0.954285714285714,2.21571428571429,0.737142857142857,0.697142857142857,1.03285714285714,21.7571428571429,78.7571428571429
2020-08-11,Dienstag,0.965803835130144,0.96136119456545,2.78747954581874,2.44655918992556,1.96959966949435,0.968015795861436,0.598053322117721,0.598136114428656,0.84,0.97,2.19,0.73,0.66,1.06,26,24,0.94140834155823,2.37465204217303,0.984917560910257,0.65074476502196,0.798571428571429,0.958571428571429,2.24285714285714,0.74,0.707142857142857,1.03285714285714,23.3285714285714,3.42857142857143
2020-08-12,Mittwoch,1.02125019550399,1.0176131430944,2.17748308666214,2.02097260529975,1.11890058541582,0.818407159594591,0.647439544760585,0.647675980112552,0.85,0.98,1.4,0.71,0.64,1.07,26.3,13.3,0.948879109057872,2.3646701869041,0.957047088591576,0.658694868512803,0.805714285714286,0.962857142857143,2.16285714285714,0.742857142857143,0.714285714285714,1.03428571428571,24.5285714285714,5.32857142857143
2020-08-13,Donnerstag,1.01229503717376,1.0031030543253,2.08873648518855,1.98494912614721,1.02646126007249,0.806121536100309,0.669769417830109,0.670076176715348,0.86,0.99,1.77,0.73,0.64,1.07,23.6,65.8,0.958969027320922,2.34561865126575,0.937660520232602,0.668468842663571,0.818571428571429,0.97,2.07,0.745714285714286,0.722857142857143,1.03714285714286,24.9142857142857,14.7285714285714
2020-08-14,Freitag,1.01626125030319,1.00638684081415,3.12658568868612,2.77671302294834,1.58755511311262,1.03042031039499,0.807518660469943,0.806484429603169,0.81,0.95,2.61,0.85,0.91,0.98,22.2,21.9,0.970930700965082,2.38039018634201,0.943810593382662,0.673249869470906,0.831428571428571,0.98,2.07285714285714,0.752857142857143,0.727142857142857,1.03857142857143,24.7,17.8571428571429
2020-08-15,Samstag,1.03102066951344,1.01916857671794,3.33969719736961,3.14456369473391,1.4227974011631,1.07420918746801,0.826289266122492,0.825572609475263,0.8,1.04,1.94,0.82,0.96,0.99,23.3,0,0.983853930271076,2.41617173491259,0.942864092644153,0.679108835413107,0.837142857142857,0.982857142857143,2.07857142857143,0.755714285714286,0.728571428571429,1.04142857142857,24.5,17.8571428571429
2020-08-16,Sonntag,0.981032909096684,0.966282944261066,1.61205619409931,1.50798594375296,1.01244410841408,0.802130971740592,0.715842498684292,0.715888059367875,0.87,1,,0.76,0.69,1.08,24.2,59,0.989639270269685,2.31654545671074,0.922432872937226,0.696972704276878,0.841428571428572,0.987142857142857,,0.761428571428572,0.735714285714286,1.04428571428571,24.4,26.2857142857143
